player_id,year,season_number,team_id,name,age,years,position,role,development_player,foreign_player,registered_roster,salary,jersey_number,season_injury_days,fa_eligible_years,z_abilities_snapshot.Bat_Aggression,z_abilities_snapshot.Bat_BBCreate,z_abilities_snapshot.Bat_Barrel,z_abilities_snapshot.Bat_Impact,z_abilities_snapshot.Bat_KAvoid,z_abilities_snapshot.Bat_Loft,z_abilities_snapshot.Bat_Platoon,z_abilities_snapshot.Bat_Spray,z_abilities_snapshot.C_Blocking,z_abilities_snapshot.C_FieldSecure,z_abilities_snapshot.C_Framing,z_abilities_snapshot.C_GameCall,z_abilities_snapshot.C_Throw,z_abilities_snapshot.IF_Exchange,z_abilities_snapshot.IF_PositionFit,z_abilities_snapshot.IF_Reach,z_abilities_snapshot.IF_Secure,z_abilities_snapshot.IF_ThrowAccuracy,z_abilities_snapshot.IF_ThrowPower,z_abilities_snapshot.OF_ArmAccuracy,z_abilities_snapshot.OF_ArmPower,z_abilities_snapshot.OF_PositionFit,z_abilities_snapshot.OF_Reach,z_abilities_snapshot.OF_Release,z_abilities_snapshot.OF_Route,z_abilities_snapshot.OF_Secure,z_abilities_snapshot.PF_Reach,z_abilities_snapshot.PF_Secure,z_abilities_snapshot.PF_Throw,z_abilities_snapshot.Pit_BBPrevent,z_abilities_snapshot.Pit_BarrelDeny,z_abilities_snapshot.Pit_EdgeRate,z_abilities_snapshot.Pit_Efficiency,z_abilities_snapshot.Pit_FatigueResist,z_abilities_snapshot.Pit_HoldRunner,z_abilities_snapshot.Pit_ImpactLimit,z_abilities_snapshot.Pit_KCreate,z_abilities_snapshot.Pit_LoftControl,z_abilities_snapshot.Pit_Stamina,z_abilities_snapshot.Run_Judgment,z_abilities_snapshot.Run_Speed,z_abilities_snapshot.Run_Steal,raw_abilities_snapshot.max_velocity,position_aptitudes_snapshot.catcher,position_aptitudes_snapshot.center,position_aptitudes_snapshot.first,position_aptitudes_snapshot.left,position_aptitudes_snapshot.right,position_aptitudes_snapshot.second,position_aptitudes_snapshot.shortstop,position_aptitudes_snapshot.third,position_experience_snapshot.catcher,position_experience_snapshot.center,position_experience_snapshot.first,position_experience_snapshot.left,position_experience_snapshot.right,position_experience_snapshot.second,position_experience_snapshot.shortstop,position_experience_snapshot.third,batter_stats.at_bats,batter_stats.double_plays,batter_stats.doubles,batter_stats.errors,batter_stats.games,batter_stats.hit_by_pitches,batter_stats.hits,batter_stats.home_runs,batter_stats.pitches_seen,batter_stats.plate_appearances,batter_stats.runs,batter_stats.runs_batted_in,batter_stats.sacrifice_flies,batter_stats.sacrifices,batter_stats.stolen_base_attempts,batter_stats.stolen_bases,batter_stats.strikeouts,batter_stats.triples,batter_stats.walks,pitcher_stats.batters_faced,pitcher_stats.complete_games,pitcher_stats.earned_runs,pitcher_stats.games,pitcher_stats.ground_balls_allowed,pitcher_stats.hit_batters,pitcher_stats.hits_allowed,pitcher_stats.holds,pitcher_stats.home_runs_allowed,pitcher_stats.infield_flies_allowed,pitcher_stats.line_drives_allowed,pitcher_stats.losses,pitcher_stats.outfield_flies_allowed,pitcher_stats.outs_pitched,pitcher_stats.pitches_thrown,pitcher_stats.quality_starts,pitcher_stats.relief_appearances,pitcher_stats.runs_allowed,pitcher_stats.saves,pitcher_stats.shutouts,pitcher_stats.starts,pitcher_stats.strikeouts,pitcher_stats.walks,pitcher_stats.wins,farm_batter_stats.at_bats,farm_batter_stats.double_plays,farm_batter_stats.doubles,farm_batter_stats.errors,farm_batter_stats.games,farm_batter_stats.hit_by_pitches,farm_batter_stats.hits,farm_batter_stats.home_runs,farm_batter_stats.pitches_seen,farm_batter_stats.plate_appearances,farm_batter_stats.runs,farm_batter_stats.runs_batted_in,farm_batter_stats.sacrifice_flies,farm_batter_stats.sacrifices,farm_batter_stats.stolen_base_attempts,farm_batter_stats.stolen_bases,farm_batter_stats.strikeouts,farm_batter_stats.triples,farm_batter_stats.walks,farm_pitcher_stats.batters_faced,farm_pitcher_stats.complete_games,farm_pitcher_stats.earned_runs,farm_pitcher_stats.games,farm_pitcher_stats.ground_balls_allowed,farm_pitcher_stats.hit_batters,farm_pitcher_stats.hits_allowed,farm_pitcher_stats.holds,farm_pitcher_stats.home_runs_allowed,farm_pitcher_stats.infield_flies_allowed,farm_pitcher_stats.line_drives_allowed,farm_pitcher_stats.losses,farm_pitcher_stats.outfield_flies_allowed,farm_pitcher_stats.outs_pitched,farm_pitcher_stats.pitches_thrown,farm_pitcher_stats.quality_starts,farm_pitcher_stats.relief_appearances,farm_pitcher_stats.runs_allowed,farm_pitcher_stats.saves,farm_pitcher_stats.shutouts,farm_pitcher_stats.starts,farm_pitcher_stats.strikeouts,farm_pitcher_stats.walks,farm_pitcher_stats.wins,arsenal_snapshot_json,advanced_stats_json,farm_advanced_stats_json
97083,2015,-10,12,若松 将丈,29,11,9,fielder,false,false,支配下,22000,0,30,8,2.07,2.2555,2.2148,2.938,2.2329,2.6659,1.4546,1.9568,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.7545,1.8104,1.3062,1.1069,0.9131,1.2051,1.049,,,,,,,,,,,,,,1.7216,1.4111,1.8471,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,386,10,19,2,108,2,133,21,1652,453,61,86,7,,15,8,53,1,58,,,,,,,,,,,,,,,,,,,,,,,,,46,2,2,1,13,2,19,3,214,58,11,8,,1,5,3,5,,9,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":5.22,""defensive_outs_by_oaa_zone"":{""outfield"":2220},""defensive_outs_by_position"":{""7"":527,""8"":1667,""9"":26},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":1.355,""8"":-0.287,""9"":-0.372},""errr_by_position"":{""7"":0.0,""8"":-0.29,""9"":-0.299},""fielding_chances"":539,""fielding_chances_by_oaa_zone"":{""outfield"":539},""fielding_chances_by_position"":{""7"":69,""8"":468,""9"":2},""fielding_outs"":329,""fielding_outs_by_oaa_zone"":{""outfield"":329},""fielding_outs_by_position"":{""7"":41,""8"":288},""oaa_by_position"":{""7"":1.632,""8"":-0.353,""9"":-0.448},""oaa_by_zone"":{""outfield"":0.831},""plate_appearances"":453,""re24"":56.688,""rngr_by_position"":{""7"":1.355,""8"":0.003,""9"":-0.073},""uzr_by_position"":{""7"":1.355,""8"":-0.287,""9"":-0.372},""woba_denominator"":453,""woba_numerator"":190.342,""xwoba_denominator"":453,""xwoba_numerator"":198.764}","{""bsr"":1.29,""defensive_outs_by_oaa_zone"":{""outfield"":354},""defensive_outs_by_position"":{""7"":165,""8"":27,""9"":162},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":0.725,""8"":-0.237,""9"":0.096},""errr_by_position"":{""7"":0.0,""8"":-0.29,""9"":0.0},""fielding_chances"":42,""fielding_chances_by_oaa_zone"":{""outfield"":42},""fielding_chances_by_position"":{""7"":18,""8"":8,""9"":16},""fielding_outs"":26,""fielding_outs_by_oaa_zone"":{""outfield"":26},""fielding_outs_by_position"":{""7"":11,""8"":4,""9"":11},""oaa_by_position"":{""7"":0.869,""8"":-0.286,""9"":0.117},""oaa_by_zone"":{""outfield"":0.7},""plate_appearances"":58,""re24"":10.219,""rngr_by_position"":{""7"":0.725,""8"":0.053,""9"":0.096},""uzr_by_position"":{""7"":0.725,""8"":-0.237,""9"":0.096},""woba_denominator"":57,""woba_numerator"":28.557,""xwoba_denominator"":57,""xwoba_numerator"":26.322}"
97083,2016,-9,12,若松 将丈,30,12,9,fielder,false,false,支配下,23000,0,7,8,2.07,2.2555,2.2759,2.938,2.2066,2.6659,1.4546,1.9568,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.7545,1.8104,1.3062,1.0975,0.9131,1.1948,1.1081,,,,,,,,,,,,,,1.7216,1.4111,1.8471,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,443,6,25,2,129,4,142,21,1815,513,76,65,2,2,19,13,60,1,62,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,,1,1,32,9,2,2,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":8.37,""defensive_outs_by_oaa_zone"":{""outfield"":2848},""defensive_outs_by_position"":{""7"":2824,""9"":24},""dpr_by_position"":{""7"":0.0,""9"":0.0},""drs_by_position"":{""7"":-0.986,""9"":-0.092},""errr_by_position"":{""7"":-0.32,""9"":0.0},""fielding_chances"":342,""fielding_chances_by_oaa_zone"":{""outfield"":342},""fielding_chances_by_position"":{""7"":341,""9"":1},""fielding_outs"":178,""fielding_outs_by_oaa_zone"":{""outfield"":178},""fielding_outs_by_position"":{""7"":178},""oaa_by_position"":{""7"":-1.159,""9"":-0.111},""oaa_by_zone"":{""outfield"":-1.27},""plate_appearances"":513,""re24"":36.413,""rngr_by_position"":{""7"":-0.666,""9"":-0.092},""uzr_by_position"":{""7"":-0.986,""9"":-0.092},""woba_denominator"":511,""woba_numerator"":204.664,""xwoba_denominator"":511,""xwoba_numerator"":221.582}","{""defensive_outs_by_oaa_zone"":{""outfield"":54},""defensive_outs_by_position"":{""7"":54},""dpr_by_position"":{""7"":0.0},""drs_by_position"":{""7"":-0.066},""errr_by_position"":{""7"":0.0},""fielding_chances"":6,""fielding_chances_by_oaa_zone"":{""outfield"":6},""fielding_chances_by_position"":{""7"":6},""fielding_outs"":3,""fielding_outs_by_oaa_zone"":{""outfield"":3},""fielding_outs_by_position"":{""7"":3},""oaa_by_position"":{""7"":-0.08},""oaa_by_zone"":{""outfield"":-0.08},""plate_appearances"":9,""re24"":1.141,""rngr_by_position"":{""7"":-0.066},""uzr_by_position"":{""7"":-0.066},""woba_denominator"":9,""woba_numerator"":4.101,""xwoba_denominator"":9,""xwoba_numerator"":4.024}"
97083,2017,-8,12,若松 将丈,31,13,9,fielder,false,false,支配下,22000,0,41,8,2.07,2.2555,2.2759,2.938,2.2066,2.6659,1.4546,1.9005,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.7269,1.8104,1.3062,1.0975,0.9131,1.1948,1.1081,,,,,,,,,,,,,,1.7216,1.4111,1.868,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,404,8,24,2,108,3,126,14,1683,465,58,58,4,,10,5,66,,54,,,,,,,,,,,,,,,,,,,,,,,,,15,,3,,4,,9,1,75,18,2,2,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":7.54,""defensive_outs_by_oaa_zone"":{""outfield"":2547},""defensive_outs_by_position"":{""7"":1797,""8"":699,""9"":51},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":1.247,""8"":-0.275,""9"":0.319},""errr_by_position"":{""7"":-0.244,""8"":-0.299,""9"":0.0},""fielding_chances"":410,""fielding_chances_by_oaa_zone"":{""outfield"":410},""fielding_chances_by_position"":{""7"":214,""8"":189,""9"":7},""fielding_outs"":234,""fielding_outs_by_oaa_zone"":{""outfield"":234},""fielding_outs_by_position"":{""7"":112,""8"":119,""9"":3},""oaa_by_position"":{""7"":1.504,""8"":-0.334,""9"":0.385},""oaa_by_zone"":{""outfield"":1.555},""plate_appearances"":465,""re24"":28.894,""rngr_by_position"":{""7"":1.491,""8"":0.024,""9"":0.319},""uzr_by_position"":{""7"":1.247,""8"":-0.275,""9"":0.319},""woba_denominator"":465,""woba_numerator"":175.222,""xwoba_denominator"":465,""xwoba_numerator"":192.035}","{""bsr"":0.31,""defensive_outs_by_oaa_zone"":{""outfield"":102},""defensive_outs_by_position"":{""7"":78,""9"":24},""dpr_by_position"":{""7"":0.0,""9"":0.0},""drs_by_position"":{""7"":-0.533,""9"":0.385},""errr_by_position"":{""7"":0.0,""9"":0.0},""fielding_chances"":10,""fielding_chances_by_oaa_zone"":{""outfield"":10},""fielding_chances_by_position"":{""7"":8,""9"":2},""fielding_outs"":3,""fielding_outs_by_oaa_zone"":{""outfield"":3},""fielding_outs_by_position"":{""7"":1,""9"":2},""oaa_by_position"":{""7"":-0.641,""9"":0.463},""oaa_by_zone"":{""outfield"":-0.178},""plate_appearances"":18,""re24"":4.968,""rngr_by_position"":{""7"":-0.533,""9"":0.385},""uzr_by_position"":{""7"":-0.533,""9"":0.385},""woba_denominator"":18,""woba_numerator"":12.242,""xwoba_denominator"":18,""xwoba_numerator"":11.859}"
97083,2018,-7,12,若松 将丈,32,14,9,fielder,false,false,支配下,20000,0,35,8,2.1251,2.4754,2.3974,2.8162,2.2581,2.9528,1.5263,2.1153,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.8084,2.0077,1.3984,0.9432,1.1502,1.0203,0.9974,,,,,,,,,,,,,,1.7519,1.5629,1.9529,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,447,4,19,,114,4,128,17,1810,511,59,71,4,2,7,5,84,3,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":6.73,""defensive_outs_by_oaa_zone"":{""outfield"":2894},""defensive_outs_by_position"":{""7"":1020,""9"":1874},""dpr_by_position"":{""7"":0.0,""9"":0.0},""drs_by_position"":{""7"":-2.618,""9"":-0.474},""errr_by_position"":{""7"":0.0,""9"":0.0},""fielding_chances"":377,""fielding_chances_by_oaa_zone"":{""outfield"":377},""fielding_chances_by_position"":{""7"":138,""9"":239},""fielding_outs"":182,""fielding_outs_by_oaa_zone"":{""outfield"":182},""fielding_outs_by_position"":{""7"":65,""9"":117},""oaa_by_position"":{""7"":-3.16,""9"":-0.574},""oaa_by_zone"":{""outfield"":-3.734},""plate_appearances"":511,""re24"":22.742,""rngr_by_position"":{""7"":-2.618,""9"":-0.474},""uzr_by_position"":{""7"":-2.618,""9"":-0.474},""woba_denominator"":509,""woba_numerator"":181.414,""xwoba_denominator"":509,""xwoba_numerator"":198.187}",
97083,2019,-6,12,若松 将丈,33,15,9,fielder,false,false,支配下,19000,0,9,8,2.1703,2.4754,2.3974,2.8751,2.2581,2.9528,1.5263,2.1153,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.86,1.9472,1.3984,0.8952,1.1502,0.9999,0.9774,,,,,,,,,,,,,,1.7519,1.5629,1.9529,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,482,12,33,,131,5,145,18,1987,565,80,96,4,,17,12,66,1,74,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,,3,,4,1,41,12,1,2,,,1,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":10.69,""defensive_outs_by_oaa_zone"":{""outfield"":3210},""defensive_outs_by_position"":{""7"":2014,""8"":1010,""9"":186},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":2.361,""8"":-2.946,""9"":-0.087},""errr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""fielding_chances"":515,""fielding_chances_by_oaa_zone"":{""outfield"":515},""fielding_chances_by_position"":{""7"":234,""8"":271,""9"":10},""fielding_outs"":301,""fielding_outs_by_oaa_zone"":{""outfield"":301},""fielding_outs_by_position"":{""7"":133,""8"":164,""9"":4},""oaa_by_position"":{""7"":2.84,""8"":-3.55,""9"":-0.105},""oaa_by_zone"":{""outfield"":-0.815},""plate_appearances"":565,""re24"":53.106,""rngr_by_position"":{""7"":2.361,""8"":-2.946,""9"":-0.087},""uzr_by_position"":{""7"":2.361,""8"":-2.946,""9"":-0.087},""woba_denominator"":565,""woba_numerator"":215.787,""xwoba_denominator"":565,""xwoba_numerator"":227.229}","{""bsr"":0.42,""defensive_outs_by_oaa_zone"":{""outfield"":81},""defensive_outs_by_position"":{""8"":81},""dpr_by_position"":{""8"":0.0},""drs_by_position"":{""8"":-0.149},""errr_by_position"":{""8"":0.0},""fielding_chances"":26,""fielding_chances_by_oaa_zone"":{""outfield"":26},""fielding_chances_by_position"":{""8"":26},""fielding_outs"":18,""fielding_outs_by_oaa_zone"":{""outfield"":18},""fielding_outs_by_position"":{""8"":18},""oaa_by_position"":{""8"":-0.182},""oaa_by_zone"":{""outfield"":-0.182},""plate_appearances"":12,""re24"":1.983,""rngr_by_position"":{""8"":-0.149},""uzr_by_position"":{""8"":-0.149},""woba_denominator"":12,""woba_numerator"":5.728,""xwoba_denominator"":12,""xwoba_numerator"":5.288}"
97083,2020,-5,12,若松 将丈,34,16,9,fielder,false,false,支配下,19000,0,6,8,2.1703,2.4754,2.3974,2.8751,2.2581,2.9528,1.5263,2.1153,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.86,1.9472,1.3984,0.9368,1.1502,0.9789,0.9569,,,,,,,,,,,,,,1.7519,1.5629,1.9529,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,474,7,24,3,133,5,145,22,1927,547,68,83,2,3,16,10,62,3,63,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,6,,8,3,102,27,5,6,,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":7.68,""defensive_outs_by_oaa_zone"":{""outfield"":3195},""defensive_outs_by_position"":{""7"":2778,""8"":390,""9"":27},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":-1.282,""8"":-0.79,""9"":-0.074},""errr_by_position"":{""7"":-0.611,""8"":0.0,""9"":0.0},""fielding_chances"":476,""fielding_chances_by_oaa_zone"":{""outfield"":476},""fielding_chances_by_position"":{""7"":356,""8"":117,""9"":3},""fielding_outs"":250,""fielding_outs_by_oaa_zone"":{""outfield"":250},""fielding_outs_by_position"":{""7"":181,""8"":67,""9"":2},""oaa_by_position"":{""7"":-1.519,""8"":-0.959,""9"":-0.089},""oaa_by_zone"":{""outfield"":-2.567},""plate_appearances"":547,""re24"":39.616,""rngr_by_position"":{""7"":-0.671,""8"":-0.79,""9"":-0.074},""uzr_by_position"":{""7"":-1.282,""8"":-0.79,""9"":-0.074},""woba_denominator"":544,""woba_numerator"":210.894,""xwoba_denominator"":544,""xwoba_numerator"":221.254}","{""bsr"":0.1,""defensive_outs_by_oaa_zone"":{""outfield"":165},""defensive_outs_by_position"":{""7"":165},""dpr_by_position"":{""7"":0.0},""drs_by_position"":{""7"":-1.088},""errr_by_position"":{""7"":0.0},""fielding_chances"":18,""fielding_chances_by_oaa_zone"":{""outfield"":18},""fielding_chances_by_position"":{""7"":18},""fielding_outs"":5,""fielding_outs_by_oaa_zone"":{""outfield"":5},""fielding_outs_by_position"":{""7"":5},""oaa_by_position"":{""7"":-1.31},""oaa_by_zone"":{""outfield"":-1.31},""plate_appearances"":27,""re24"":5.757,""rngr_by_position"":{""7"":-1.088},""uzr_by_position"":{""7"":-1.088},""woba_denominator"":27,""woba_numerator"":14.633,""xwoba_denominator"":27,""xwoba_numerator"":14.396}"
97083,2021,-4,12,若松 将丈,35,17,9,fielder,false,false,支配下,19000,0,16,8,2.1703,2.4754,2.4298,2.8751,2.2177,2.9528,1.5263,2.1153,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.86,1.9472,1.3984,0.8817,1.1502,0.9789,0.9569,,,,,,,,,,,,,,1.8104,1.5629,1.9529,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,420,9,21,,121,5,114,11,1706,491,63,48,6,2,10,8,71,1,58,,,,,,,,,,,,,,,,,,,,,,,,,23,1,,,6,1,9,3,108,27,6,9,,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":9.87,""defensive_outs_by_oaa_zone"":{""outfield"":2034},""defensive_outs_by_position"":{""7"":339,""8"":684,""9"":1011},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":0.555,""8"":-0.113,""9"":-2.148},""errr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""fielding_chances"":331,""fielding_chances_by_oaa_zone"":{""outfield"":331},""fielding_chances_by_position"":{""7"":48,""8"":165,""9"":118},""fielding_outs"":186,""fielding_outs_by_oaa_zone"":{""outfield"":186},""fielding_outs_by_position"":{""7"":28,""8"":100,""9"":58},""oaa_by_position"":{""7"":0.669,""8"":-0.137,""9"":-2.589},""oaa_by_zone"":{""outfield"":-2.057},""plate_appearances"":491,""re24"":8.485,""rngr_by_position"":{""7"":0.555,""8"":-0.113,""9"":-2.148},""uzr_by_position"":{""7"":0.555,""8"":-0.113,""9"":-2.148},""woba_denominator"":489,""woba_numerator"":165.006,""xwoba_denominator"":489,""xwoba_numerator"":191.46}","{""bsr"":0.58,""defensive_outs_by_oaa_zone"":{""outfield"":161},""defensive_outs_by_position"":{""7"":161},""dpr_by_position"":{""7"":0.0},""drs_by_position"":{""7"":-0.339},""errr_by_position"":{""7"":0.0},""fielding_chances"":18,""fielding_chances_by_oaa_zone"":{""outfield"":18},""fielding_chances_by_position"":{""7"":18},""fielding_outs"":7,""fielding_outs_by_oaa_zone"":{""outfield"":7},""fielding_outs_by_position"":{""7"":7},""oaa_by_position"":{""7"":-0.408},""oaa_by_zone"":{""outfield"":-0.408},""plate_appearances"":27,""re24"":6.241,""rngr_by_position"":{""7"":-0.339},""uzr_by_position"":{""7"":-0.339},""woba_denominator"":27,""woba_numerator"":14.163,""xwoba_denominator"":27,""xwoba_numerator"":12.272}"
97083,2022,-3,3,若松 将丈,36,18,9,fielder,false,false,支配下,18000,0,4,8,2.2127,2.2594,2.2898,2.8232,2.0566,2.7694,1.2835,1.8167,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.9187,1.7085,1.1736,0.8516,0.9469,1.0034,0.8099,,,,,,,,,,,,,,1.6161,1.541,1.8157,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,502,11,27,,139,4,145,16,2004,573,79,88,2,5,5,5,72,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":12.41,""defensive_outs_by_oaa_zone"":{""outfield"":2813},""defensive_outs_by_position"":{""7"":723,""9"":2090},""dpr_by_position"":{""7"":0.0,""9"":0.0},""drs_by_position"":{""7"":-1.166,""9"":0.719},""errr_by_position"":{""7"":0.0,""9"":0.0},""fielding_chances"":360,""fielding_chances_by_oaa_zone"":{""outfield"":360},""fielding_chances_by_position"":{""7"":91,""9"":269},""fielding_outs"":186,""fielding_outs_by_oaa_zone"":{""outfield"":186},""fielding_outs_by_position"":{""7"":45,""9"":141},""oaa_by_position"":{""7"":-1.4,""9"":0.871},""oaa_by_zone"":{""outfield"":-0.529},""plate_appearances"":573,""re24"":34.107,""rngr_by_position"":{""7"":-1.166,""9"":0.719},""uzr_by_position"":{""7"":-1.166,""9"":0.719},""woba_denominator"":568,""woba_numerator"":203.695,""xwoba_denominator"":568,""xwoba_numerator"":217.709}",
97083,2023,-2,3,若松 将丈,37,19,9,fielder,false,false,支配下,18000,0,37,8,2.2127,2.2594,2.2898,2.8816,2.0566,2.7694,1.2835,1.8167,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.9187,1.7085,1.1736,0.8516,0.9146,1.0034,0.8099,,,,,,,,,,,,,,1.6161,1.541,1.8157,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,431,14,25,2,119,8,138,11,1711,492,74,48,1,3,8,6,67,2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":10.32,""defensive_outs_by_oaa_zone"":{""outfield"":2562},""defensive_outs_by_position"":{""9"":2562},""dpr_by_position"":{""9"":0.0},""drs_by_position"":{""9"":0.727},""errr_by_position"":{""9"":-0.58},""fielding_chances"":347,""fielding_chances_by_oaa_zone"":{""outfield"":347},""fielding_chances_by_position"":{""9"":347},""fielding_outs"":175,""fielding_outs_by_oaa_zone"":{""outfield"":175},""fielding_outs_by_position"":{""9"":175},""oaa_by_position"":{""9"":0.873},""oaa_by_zone"":{""outfield"":0.873},""plate_appearances"":492,""re24"":12.702,""rngr_by_position"":{""9"":1.307},""uzr_by_position"":{""9"":0.727},""woba_denominator"":489,""woba_numerator"":184.242,""xwoba_denominator"":489,""xwoba_numerator"":197.286}",
97083,2024,-1,3,若松 将丈,38,20,9,fielder,false,false,支配下,18000,0,47,8,2.1093,2.0983,2.1268,2.925,2.1301,2.5002,1.153,1.8078,0.0298,-0.1056,-0.2423,-1.0759,-1.1691,1.1181,0.7094,-0.5571,-0.6184,0.0788,-0.7483,1.9471,1.4039,0.9699,0.6478,0.9146,0.7625,0.5413,,,,,,,,,,,,,,1.4519,1.1472,1.701,,0,57,0,78,85,0,0,0,0,57,0,78,85,0,0,0,355,9,21,,103,2,114,15,1498,414,60,61,3,1,4,2,54,2,53,,,,,,,,,,,,,,,,,,,,,,,,,28,2,,,8,,6,1,132,35,3,1,,,,,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,"{""bsr"":5.62,""defensive_outs_by_oaa_zone"":{""outfield"":1734},""defensive_outs_by_position"":{""7"":544,""8"":582,""9"":608},""dpr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""drs_by_position"":{""7"":0.052,""8"":-3.729,""9"":-0.318},""errr_by_position"":{""7"":0.0,""8"":0.0,""9"":0.0},""fielding_chances"":286,""fielding_chances_by_oaa_zone"":{""outfield"":286},""fielding_chances_by_position"":{""7"":69,""8"":157,""9"":60},""fielding_outs"":157,""fielding_outs_by_oaa_zone"":{""outfield"":157},""fielding_outs_by_position"":{""7"":38,""8"":87,""9"":32},""oaa_by_position"":{""7"":0.063,""8"":-4.499,""9"":-0.384},""oaa_by_zone"":{""outfield"":-4.82},""plate_appearances"":414,""re24"":29.333,""rngr_by_position"":{""7"":0.052,""8"":-3.729,""9"":-0.318},""uzr_by_position"":{""7"":0.052,""8"":-3.729,""9"":-0.318},""woba_denominator"":413,""woba_numerator"":164.698,""xwoba_denominator"":413,""xwoba_numerator"":169.568}","{""bsr"":0.5,""defensive_outs_by_oaa_zone"":{""outfield"":213},""defensive_outs_by_position"":{""7"":51,""9"":162},""dpr_by_position"":{""7"":0.0,""9"":0.0},""drs_by_position"":{""7"":-0.063,""9"":-0.728},""errr_by_position"":{""7"":0.0,""9"":0.0},""fielding_chances"":26,""fielding_chances_by_oaa_zone"":{""outfield"":26},""fielding_chances_by_position"":{""7"":7,""9"":19},""fielding_outs"":11,""fielding_outs_by_oaa_zone"":{""outfield"":11},""fielding_outs_by_position"":{""7"":4,""9"":7},""oaa_by_position"":{""7"":-0.077,""9"":-0.879},""oaa_by_zone"":{""outfield"":-0.956},""plate_appearances"":35,""re24"":2.5,""rngr_by_position"":{""7"":-0.063,""9"":-0.728},""uzr_by_position"":{""7"":-0.063,""9"":-0.728},""woba_denominator"":35,""woba_numerator"":11.959,""xwoba_denominator"":35,""xwoba_numerator"":16.233}"
